Southeast Asian Studies	Journal	collected from a compatible aggregator		http://englishkyoto-seas.org/
Journal of Society of Surgeons of Nepal	Journal	collected from a compatible aggregator		https://nepjol.info/index.php/JSSN/index
International Agrophysics	Journal	collected from a compatible aggregator		http://www.international-agrophysics.org/
Foucault Studies	Journal	collected from a compatible aggregator		https://rauli.cbs.dk/index.php/foucault-studies/index
Epidemiologia e Serviços de Saúde	Journal	collected from a compatible aggregator		http://www.scielo.br/scielo.php?script=sci_serial&amp;pid=2237-9622&amp;lng=en&amp;nrm=iso
İnsan &amp; Toplum	Journal	collected from a compatible aggregator		http://insanvetoplum.org/en
IBDA': Jurnal Kebudayaan Islam	Journal	collected from a compatible aggregator		http://ejournal.uinsaizu.ac.id/index.php/ibda
IndoMath	Journal	collected from a compatible aggregator		https://indomath.org/index.php/indomath/index
Nusantara Bioscience	Journal	collected from a compatible aggregator		https://smujo.id/nb
Journal für Philosophie und Psychiatrie	Journal	Not yet registered		http://www.jfpp.org
California Fish and Wildlife Journal	Journal	collected from a compatible aggregator		https://wildlife.ca.gov/Publications/Journal
Catalan Journal of Linguistics	Journal	collected from a compatible aggregator		http://revistes.uab.cat/catJL/index
The Internet Journal of Genomics and Proteomics	Journal	collected from a compatible aggregator		http://ispub.com/IJGP
Jebat : Malaysian Journal of History, Politics and Strategic Studies	Journal	collected from a compatible aggregator		http://pkukmweb.ukm.my/jebat/v2/index.php
Lingue e culture dei media	Journal	collected from a compatible aggregator		https://riviste.unimi.it/index.php/LCdM
Güvenlik Stratejileri Dergisi	Journal	Not yet registered		https://dergipark.org.tr/en/pub/guvenlikstrtj
Darnioji daugiakalbystė	Journal	collected from a compatible aggregator		https://sciendo.com/journal/SM
Synesis	Journal	collected from a compatible aggregator		http://seer.ucp.br/seer/index.php/synesis
Digital Defoe: Studies in Defoe &amp; His Contemporaries	Journal	Not yet registered		https://digitaldefoe.org
Redescriptions	Journal	collected from a compatible aggregator		https://journal-redescriptions.org
Didattica della Matematica	Journal	collected from a compatible aggregator		https://www.journals-dfa.supsi.ch/index.php/rivistaddm?lang=en
Eurasian Journal of Medicine	Journal	collected from a compatible aggregator		https://www.eajm.org/eng/Anasayfa
Amasya İlahiyat Dergisi	Journal	collected from a compatible aggregator		https://dergipark.org.tr/amailad
Atrio.	Journal	collected from a compatible aggregator		https://www.upo.es/revistas/index.php/atrio
Future Pharmacology	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/futurepharmacol
Studia Historica: Historia Antigua	Journal	collected from a compatible aggregator		http://revistas.usal.es/index.php/0213-2052/index
JTO Clinical and Research Reports	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/jto-clinical-and-research-reports/
Solids	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/solids
Crescentis	Journal	Not yet registered		https://preo.u-bourgogne.fr/crescentis
Известия Саратовского университета. Новая серия. Серия Акмеология образования: Психология развития	Journal	collected from a compatible aggregator		https://akmepsy.sgu.ru/
International Journal of Strategic Innovative Marketing	Journal	collected from a compatible aggregator		http://www.ijsim.net/
Facts, Views & Vision in ObGyn	Journal	collected from a compatible aggregator		http://www.fvvo.be
International Journal of Veterinary Science	Journal	collected from a compatible aggregator		http://www.ijvets.com/
DIID	Journal	Not yet registered		https://www.diid.it/diid/index.php/diid/index
The Journal of Philosophical Economics	Journal	collected from a compatible aggregator		https://jpe.episciences.org/
Journal of Medicine	Journal	collected from a compatible aggregator		http://www.banglajol.info/index.php/JOM/index
Journal of Global Radiology	Journal	collected from a compatible aggregator		https://publishing.escholarship.umassmed.edu/jgr/
Educar	Journal	collected from a compatible aggregator		http://educar.uab.cat/
Kom: Časopis za Religijske Nauke	Journal	collected from a compatible aggregator		http://scindeks.ceon.rs/journalDetails.aspx?issn=2334-6396&amp;lang=en
Research and Reviews : Journal of Chemistry	Journal	Not yet registered		http://rroij.com/jc/index.php/jc
International Journal on Emerging Mathematics Education	Journal	collected from a compatible aggregator		http://journal.uad.ac.id/index.php/IJEME
Revista de Filosofía	Journal	collected from a compatible aggregator		http://www.revistafilosofia.uchile.cl
Fizička Kultura	Journal	collected from a compatible aggregator		http://scindeks.ceon.rs/journaldetails.aspx?issn=0350-3828&amp;lang=en
Revista Brasileira de Oftalmologia	Journal	collected from a compatible aggregator		https://www.scielo.br/j/rbof/
Dialogue Méditerranéen	Journal	collected from a compatible aggregator		https://www.univ-sba.dz/med_dialogue
Jurnal Penelitian dan Evaluasi Pendidikan	Journal	collected from a compatible aggregator		http://journal.uny.ac.id/index.php/jpep
"Revista UCES D.G. Enseñanza y Aprendizaje del Diseño"""	Journal	Not yet registered		https://publicacionescientificas.uces.edu.ar/index.php/disgraf/index
Bulletin of the Iranian Mathematical Society	Journal	collected from a compatible aggregator		http://bims.iranjournals.ir/
Revista Textos y Contextos	Journal	Not yet registered		https://revistadigital.uce.edu.ec/index.php/CONTEXTOS/index
Komunikacija i Kultura Online	Journal	collected from a compatible aggregator		http://www.komunikacijaikultura.org/index.php/kk/index
Pimatisiwin : A Journal of Indigenous and Aboriginal Community Health	Journal	collected from a compatible aggregator		http://www.pimatisiwin.com/
Interaction Design and Architecture(s)	Journal	collected from a compatible aggregator		http://www.mifav.uniroma2.it/inevent/events/idea2010/index.php
Jurnal Nasional Teknik Elektro dan Teknologi Informasi	Journal	collected from a compatible aggregator		http://ejnteti.jteti.ugm.ac.id/
Revista Electrónica Sinéctica	Journal	collected from a compatible aggregator		http://www.redalyc.org/revista.oa?id=998
Revista UniVap	Journal	collected from a compatible aggregator		http://revista.univap.br
Agriculture	Journal	collected from a compatible aggregator		https://en.nbpublish.com/e_sh/
Islamic Guidance and Counseling Journal	Journal	collected from a compatible aggregator		http://journal.iaimnumetrolampung.ac.id/index.php/igcj
Nordisk Barnehageforskning	Journal	collected from a compatible aggregator		http://www.nordiskbarnehageforskning.no/
Revista de Derecho Público	Journal	collected from a compatible aggregator		http://derechopublico.uniandes.edu.co/
Kastamonu Üniversitesi Orman Fakültesi Dergisi	Journal	collected from a compatible aggregator		https://dergipark.org.tr/en/pub/kastorman
Papeles del CEIC: International Journal on Collective Identity Research	Journal	collected from a compatible aggregator		http://www.ehu.es/ojs/index.php/papelesCEIC/index
Anuario de Psicología Jurídica	Journal	collected from a compatible aggregator		https://journals.copmadrid.org/apj/
IMC Journal of Medical Science	Journal	collected from a compatible aggregator		http://www.imcjms.com
Journal of Orthopedics, Traumatology and Rehabilitation	Journal	collected from a compatible aggregator		http://www.jotr.in/
Journal of Environmental Geography	Journal	collected from a compatible aggregator		https://ojs.bibl.u-szeged.hu/index.php/jengeo/index
Journal of Chromatography Open	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/journal-of-chromatography-open
Revista Electrónica en Educación y Pedagogía	Journal	collected from a compatible aggregator		https://revedupe.unicesmag.edu.co/index.php/EDUPE
Life	Journal	collected from a compatible aggregator		http://www.mdpi.com/journal/life
Clinical Medicine Insights: Reproductive Health	Journal	collected from a compatible aggregator		https://journals.sagepub.com/home/reh
Fluoride	Journal	collected from a compatible aggregator		http://www.fluorideresearch.org/
Reports in Advances of Physical Sciences	Journal	collected from a compatible aggregator		http://www.worldscientific.com/worldscinet/raps
African Journal of Nephrology	Journal	collected from a compatible aggregator		http://www.journals.ac.za/index.php/ajn/
Теория и практика судебной экспертизы	Journal	collected from a compatible aggregator		https://www.tipse.ru
Faṣlnāmah-i Parastārī-i Diyābit	Journal	Not yet registered		http://jdn.zbmu.ac.ir/en
Il Pensiero Storico	Journal	Not yet registered		https://www.ilpensierostorico.com/
Acta Periodica Duellatorum	Journal	collected from a compatible aggregator		https://bop.unibe.ch/apd/index
Scientific Proceedings. Faculty of Mechanical Engineering	Journal	collected from a compatible aggregator		http://www.degruyter.com/view/j/stu
Journal of Consumer Sciences	Journal	Not yet registered		https://journal.ipb.ac.id/index.php/jcs/index
Shock and Vibration	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/sv/
Journal of Ardabil University of Medical Sciences	Journal	collected from a compatible aggregator		http://jarums.arums.ac.ir/index.php?slc_lang=en&amp;sid=1
Revista Mineira de Contabilidade	Journal	collected from a compatible aggregator		http://revista.crcmg.org.br/index.php?journal=rmc
North American Journal of Medical Sciences	Journal	collected from a compatible aggregator		http://www.najms.org/
Elementary: Islamic Teacher Journal	Journal	collected from a compatible aggregator		http://journal.stainkudus.ac.id/index.php/elementary
İstanbul Tıp Fakültesi Dergisi	Journal	collected from a compatible aggregator		https://iupress.istanbul.edu.tr/en/journal/jmed/home
Biodiversity Science	Journal	collected from a compatible aggregator		http://www.biodiversity-science.net/EN/volumn/home.shtml
ISRN Public Health	Journal	collected from a compatible aggregator		http://www.isrn.com/journals/ph/
IET Cyber-Physical Systems	Journal	collected from a compatible aggregator		https://ietresearch.onlinelibrary.wiley.com/journal/23983396
Cadernos de Pesquisa	Journal	collected from a compatible aggregator		http://www.periodicoseletronicos.ufma.br/index.php/cadernosdepesquisa
Linguística	Journal	collected from a compatible aggregator		https://ojs.letras.up.pt/index.php/EL/index
Acta Horti Botanici Bucurestiensis	Journal	collected from a compatible aggregator		http://www.degruyter.com/view/j/ahbb
Apparatus. Film, Media and Digital Cultures of Central and Eastern Europe	Journal	collected from a compatible aggregator		http://www.apparatusjournal.net
Francigena	Journal	collected from a compatible aggregator		http://www.francigena-unipd.com/index.php/francigena/index
Archives of Mental Health	Journal	collected from a compatible aggregator		http://www.amhonline.org/
Revista Espaço Ética: Educação, Gestão e Consumo	Journal	Not yet registered		http://revistaespacoetica.com.br/
Cellular and Molecular Gastroenterology and Hepatology	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/cellular-and-molecular-gastroenterology-and-hepatology/
Bulletin of Emergency and Trauma	Journal	collected from a compatible aggregator		http://beat.sums.ac.ir/
Jurnal Soeropati	Journal	Not yet registered		https://jurnal.yudharta.ac.id/v2/index.php/soeropati
Complex Systems Informatics and Modeling Quarterly	Journal	collected from a compatible aggregator		https://csimq-journals.rtu.lv/
Analytical Chemistry Insights	Journal	collected from a compatible aggregator		http://insights.sagepub.com/journal-analytical-chemistry-insights-j1
Quaderni di Sociologia	Journal	collected from a compatible aggregator		http://qds.revues.org
Journal of Diabetes &amp; Metabolic Disorders	Journal	collected from a compatible aggregator		http://www.jdmdonline.com/
مجلة جامعة دمشق للدراسات التاريخية	Journal	Not yet registered		http://journal.damascusuniversity.edu.sy/index.php/hisj
Open Political Science	Journal	collected from a compatible aggregator		https://www.degruyter.com/view/j/openps
Srpski Istorijski Časopis	Journal	Not yet registered		http://www.srpskiistorijskicasopis.com/index.php/sic
